filename,信号数,平均收益,胜率,最大收益,最大亏损,盈亏比,策略评分
688282.SH_理工导航.csv,3,-0.75%,33.33%,6.88%,-5.75%,1.509,0.503
688283.SH_坤恒顺维.csv,9,-3.50%,22.22%,3.97%,-11.68%,0.47,0.104
688285.SH_高铁电气.csv,0,N/A,N/A,N/A,N/A,,
688286.SH_敏芯股份.csv,3,13.55%,100.00%,26.14%,4.77%,0.136,0.136
688288.SH_鸿泉物联.csv,1,3.25%,100.00%,3.25%,3.25%,0.033,0.033
688289.SH_圣湘生物.csv,7,-2.01%,14.29%,6.72%,-7.33%,1.937,0.277
688290.SH_景业智能.csv,4,0.15%,50.00%,6.50%,-6.05%,1.061,0.531
688291.SH_金橙子.csv,0,N/A,N/A,N/A,N/A,,
688292.SH_浩瀚深度.csv,2,10.51%,100.00%,19.95%,1.06%,0.105,0.105
688293.SH_奥浦迈.csv,3,0.22%,33.33%,1.98%,-0.75%,3.006,1.002
688295.SH_中复神鹰.csv,2,7.70%,100.00%,9.80%,5.60%,0.077,0.077
688296.SH_和达科技.csv,2,-7.56%,0.00%,-6.67%,-8.46%,0.0,0.0
688297.SH_中无人机.csv,0,N/A,N/A,N/A,N/A,,
688298.SH_东方生物.csv,7,3.96%,85.71%,23.64%,-9.23%,0.667,0.572
688299.SH_长阳科技.csv,2,-3.03%,50.00%,2.17%,-8.24%,0.263,0.132
688300.SH_联瑞新材.csv,3,3.56%,100.00%,5.26%,2.59%,0.036,0.036
688301.SH_奕瑞科技.csv,5,-3.51%,40.00%,1.28%,-8.77%,0.136,0.054
688302.SH_海创药业-U.csv,3,0.91%,33.33%,13.69%,-9.78%,2.497,0.832
688303.SH_大全能源.csv,2,-1.77%,50.00%,1.68%,-5.22%,0.322,0.161
688305.SH_科德数控.csv,2,-4.92%,50.00%,4.19%,-14.02%,0.299,0.149
688306.SH_均普智能.csv,0,N/A,N/A,N/A,N/A,,
688307.SH_中润光学.csv,1,3.03%,100.00%,3.03%,3.03%,0.03,0.03
688308.SH_欧科亿.csv,4,7.13%,100.00%,18.41%,1.72%,0.071,0.071
688309.SH_恒誉环保.csv,6,6.27%,66.67%,33.98%,-4.03%,3.689,2.459
688310.SH_迈得医疗.csv,1,-4.16%,0.00%,-4.16%,-4.16%,0.0,0.0
688311.SH_盟升电子.csv,2,0.65%,50.00%,4.87%,-3.58%,1.36,0.68
688312.SH_燕麦科技.csv,2,-1.05%,50.00%,1.47%,-3.56%,0.412,0.206
688313.SH_仕佳光子.csv,2,-0.99%,50.00%,4.31%,-6.28%,0.686,0.343
688314.SH_康拓医疗.csv,3,1.05%,33.33%,11.12%,-4.99%,2.79,0.93
688315.SH_诺禾致源.csv,1,22.51%,100.00%,22.51%,22.51%,0.225,0.225
688316.SH_青云科技-U.csv,0,N/A,N/A,N/A,N/A,,
688317.SH_之江生物.csv,4,-5.92%,0.00%,-2.50%,-8.79%,0.0,0.0
688318.SH_财富趋势.csv,2,-0.25%,50.00%,3.86%,-4.36%,0.885,0.443
688319.SH_欧林生物.csv,5,1.23%,60.00%,12.97%,-8.86%,1.071,0.643
688320.SH_禾川科技.csv,2,15.43%,100.00%,30.20%,0.66%,0.154,0.154
688321.SH_微芯生物.csv,6,-3.77%,0.00%,-0.33%,-11.23%,0.0,0.0
688322.SH_奥比中光-UW.csv,0,N/A,N/A,N/A,N/A,,
688323.SH_瑞华泰.csv,3,-9.12%,33.33%,3.29%,-29.09%,0.215,0.072
688325.SH_赛微微电.csv,6,-1.26%,50.00%,9.74%,-13.03%,0.571,0.286
688326.SH_经纬恒润-W.csv,3,-2.78%,0.00%,-2.35%,-3.01%,0.0,0.0
688327.SH_云从科技-UW.csv,3,9.52%,66.67%,17.23%,-1.38%,10.855,7.237
688328.SH_深科达.csv,1,-5.48%,0.00%,-5.48%,-5.48%,0.0,0.0
688329.SH_艾隆科技.csv,1,16.32%,100.00%,16.32%,16.32%,0.163,0.163
688330.SH_宏力达.csv,5,-4.10%,20.00%,2.64%,-13.11%,0.456,0.091
688331.SH_荣昌生物.csv,4,-4.25%,50.00%,9.85%,-32.46%,0.495,0.247
688332.SH_中科蓝讯.csv,5,2.15%,40.00%,13.75%,-5.24%,3.658,1.463
688333.SH_铂力特.csv,6,-4.09%,16.67%,4.75%,-8.02%,0.81,0.135
688334.SH_西高院.csv,0,N/A,N/A,N/A,N/A,,
688335.SH_复洁环保.csv,4,3.39%,75.00%,9.31%,-4.35%,1.372,1.029
688336.SH_三生国健.csv,0,N/A,N/A,N/A,N/A,,
688337.SH_普源精电.csv,1,-0.56%,0.00%,-0.56%,-0.56%,0.0,0.0
688338.SH_赛科希德.csv,6,-4.31%,33.33%,3.62%,-12.22%,0.399,0.133
688339.SH_亿华通-U.csv,1,-5.00%,0.00%,-5.00%,-5.00%,0.0,0.0
688343.SH_云天励飞-U.csv,1,-2.46%,0.00%,-2.46%,-2.46%,0.0,0.0
688345.SH_博力威.csv,1,-1.61%,0.00%,-1.61%,-1.61%,0.0,0.0
688347.SH_华虹公司.csv,0,N/A,N/A,N/A,N/A,,
688348.SH_昱能科技.csv,2,-3.55%,50.00%,1.63%,-8.72%,0.186,0.093
688349.SH_三一重能.csv,1,2.85%,100.00%,2.85%,2.85%,0.029,0.029
688350.SH_富淼科技.csv,2,-1.81%,50.00%,1.06%,-4.67%,0.226,0.113
688351.SH_微电生理.csv,1,5.32%,100.00%,5.32%,5.32%,0.053,0.053
688352.SH_颀中科技.csv,0,N/A,N/A,N/A,N/A,,
688353.SH_华盛锂电.csv,2,-1.88%,0.00%,-1.33%,-2.42%,0.0,0.0
688355.SH_明志科技.csv,3,3.42%,100.00%,6.22%,1.85%,0.034,0.034
688356.SH_键凯科技.csv,3,-0.29%,66.67%,4.11%,-5.96%,0.426,0.284
688357.SH_建龙微纳.csv,3,3.70%,100.00%,8.40%,1.13%,0.037,0.037
688358.SH_祥生医疗.csv,5,2.59%,60.00%,9.03%,-2.59%,2.671,1.603
688359.SH_三孚新科.csv,7,10.64%,71.43%,33.22%,-4.03%,7.516,5.368
688360.SH_德马科技.csv,2,-2.77%,0.00%,-1.46%,-4.07%,0.0,0.0
688361.SH_中科飞测.csv,2,2.22%,100.00%,4.29%,0.14%,0.022,0.022
688362.SH_甬矽电子.csv,0,N/A,N/A,N/A,N/A,,
688363.SH_华熙生物.csv,1,-10.22%,0.00%,-10.22%,-10.22%,0.0,0.0
688365.SH_光云科技.csv,3,-1.09%,33.33%,3.26%,-4.83%,1.0,0.333
688366.SH_昊海生科.csv,1,2.85%,100.00%,2.85%,2.85%,0.028,0.028
688367.SH_工大高科.csv,1,1.71%,100.00%,1.71%,1.71%,0.017,0.017
688368.SH_晶丰明源.csv,3,9.24%,100.00%,11.84%,4.71%,0.092,0.092
688369.SH_致远互联.csv,3,-7.14%,33.33%,1.98%,-14.71%,0.17,0.057
688370.SH_丛麟科技.csv,0,N/A,N/A,N/A,N/A,,
688371.SH_菲沃泰.csv,0,N/A,N/A,N/A,N/A,,
688372.SH_伟测科技.csv,2,-5.74%,50.00%,5.55%,-17.02%,0.326,0.163
688373.SH_盟科药业-U.csv,3,-1.06%,33.33%,2.30%,-3.26%,0.84,0.28
688375.SH_国博电子.csv,3,0.51%,66.67%,3.02%,-2.46%,0.81,0.54
688376.SH_美埃科技.csv,2,-1.12%,50.00%,2.43%,-4.66%,0.521,0.26
688377.SH_迪威尔.csv,5,-6.92%,0.00%,-1.35%,-12.31%,0.0,0.0
688378.SH_奥来德.csv,5,-4.34%,20.00%,15.60%,-14.64%,1.672,0.334
688379.SH_华光新材.csv,1,10.53%,100.00%,10.53%,10.53%,0.105,0.105
688380.SH_中微半导.csv,0,N/A,N/A,N/A,N/A,,
688381.SH_帝奥微.csv,1,-2.74%,0.00%,-2.74%,-2.74%,0.0,0.0
688382.SH_益方生物-U.csv,2,-3.59%,50.00%,0.35%,-7.53%,0.046,0.023
688383.SH_新益昌.csv,0,N/A,N/A,N/A,N/A,,
688385.SH_复旦微电.csv,1,14.48%,100.00%,14.48%,14.48%,0.145,0.145
688386.SH_泛亚微透.csv,5,2.20%,40.00%,24.47%,-9.00%,2.527,1.011
688387.SH_信科移动-U.csv,1,-1.35%,0.00%,-1.35%,-1.35%,0.0,0.0
688388.SH_嘉元科技.csv,8,-1.43%,37.50%,8.85%,-10.47%,0.859,0.322
688389.SH_普门科技.csv,2,-0.08%,50.00%,5.28%,-5.44%,0.97,0.485
688390.SH_固德威.csv,3,-2.69%,33.33%,5.70%,-8.19%,0.828,0.276
688391.SH_钜泉科技.csv,3,-0.75%,33.33%,1.66%,-2.92%,0.848,0.283
688392.SH_骄成超声.csv,0,N/A,N/A,N/A,N/A,,
688393.SH_安必平.csv,2,4.10%,50.00%,11.21%,-3.00%,3.735,1.867
688395.SH_正弦电气.csv,1,3.62%,100.00%,3.62%,3.62%,0.036,0.036
688396.SH_华润微.csv,0,N/A,N/A,N/A,N/A,,
688398.SH_赛特新材.csv,2,3.22%,100.00%,4.70%,1.75%,0.032,0.032
688399.SH_硕世生物.csv,3,2.89%,66.67%,9.27%,-3.30%,1.816,1.211
688400.SH_凌云光.csv,2,1.12%,50.00%,4.46%,-2.23%,2.003,1.002
688401.SH_路维光电.csv,0,N/A,N/A,N/A,N/A,,
688403.SH_汇成股份.csv,0,N/A,N/A,N/A,N/A,,
688408.SH_中信博.csv,1,16.85%,100.00%,16.85%,16.85%,0.169,0.169
688409.SH_富创精密.csv,1,1.55%,100.00%,1.55%,1.55%,0.016,0.016
688410.SH_山外山.csv,9,-4.35%,55.56%,11.02%,-35.12%,0.36,0.2
688411.SH_海博思创.csv,0,N/A,N/A,N/A,N/A,,
688416.SH_恒烁股份.csv,1,-0.98%,0.00%,-0.98%,-0.98%,0.0,0.0
688418.SH_震有科技.csv,7,-5.15%,14.29%,0.52%,-9.79%,0.086,0.012
688419.SH_耐科装备.csv,1,-4.83%,0.00%,-4.83%,-4.83%,0.0,0.0
688420.SH_美腾科技.csv,0,N/A,N/A,N/A,N/A,,
688425.SH_铁建重工.csv,1,-0.25%,0.00%,-0.25%,-0.25%,0.0,0.0
688426.SH_康为世纪.csv,5,3.64%,80.00%,8.61%,-9.46%,0.73,0.584
688428.SH_诺诚健华-U.csv,2,1.01%,50.00%,6.51%,-4.49%,1.451,0.725
688429.SH_时创能源.csv,2,-3.37%,50.00%,2.63%,-9.36%,0.281,0.14
688432.SH_有研硅.csv,1,-0.91%,0.00%,-0.91%,-0.91%,0.0,0.0
688433.SH_华曙高科.csv,1,5.50%,100.00%,5.50%,5.50%,0.055,0.055
688435.SH_英方软件.csv,0,N/A,N/A,N/A,N/A,,
688439.SH_振华风光.csv,0,N/A,N/A,N/A,N/A,,
688443.SH_智翔金泰-U.csv,4,-1.05%,25.00%,1.93%,-2.93%,0.946,0.236
688448.SH_磁谷科技.csv,3,-2.84%,33.33%,1.07%,-6.36%,0.224,0.075
688449.SH_联芸科技.csv,0,N/A,N/A,N/A,N/A,,
688450.SH_光格科技.csv,0,N/A,N/A,N/A,N/A,,
688455.SH_科捷智能.csv,2,-2.07%,50.00%,2.71%,-6.85%,0.395,0.198
688456.SH_有研粉材.csv,1,4.71%,100.00%,4.71%,4.71%,0.047,0.047
688458.SH_美芯晟.csv,1,8.63%,100.00%,8.63%,8.63%,0.086,0.086
688459.SH_哈铁科技.csv,1,1.98%,100.00%,1.98%,1.98%,0.02,0.02
688466.SH_金科环境.csv,2,0.19%,50.00%,3.18%,-2.80%,1.135,0.567
688468.SH_科美诊断.csv,0,N/A,N/A,N/A,N/A,,
688469.SH_芯联集成-U.csv,2,-1.35%,0.00%,-0.25%,-2.44%,0.0,0.0
688472.SH_阿特斯.csv,3,-0.99%,33.33%,4.71%,-5.67%,1.227,0.409
688475.SH_萤石网络.csv,2,2.15%,50.00%,4.30%,0.00%,0.021,0.011
688478.SH_晶升股份.csv,1,1.73%,100.00%,1.73%,1.73%,0.017,0.017
688479.SH_友车科技.csv,1,10.92%,100.00%,10.92%,10.92%,0.109,0.109
688480.SH_赛恩斯.csv,0,N/A,N/A,N/A,N/A,,
688484.SH_南芯科技.csv,0,N/A,N/A,N/A,N/A,,
688485.SH_九州一轨.csv,6,-3.54%,33.33%,5.13%,-10.16%,0.527,0.176
688486.SH_龙迅股份.csv,0,N/A,N/A,N/A,N/A,,
688488.SH_艾迪药业.csv,4,-4.64%,0.00%,0.00%,-12.12%,0.0,0.0
688489.SH_三未信安.csv,1,-0.63%,0.00%,-0.63%,-0.63%,0.0,0.0
688496.SH_清越科技.csv,1,-7.40%,0.00%,-7.40%,-7.40%,0.0,0.0
688498.SH_源杰科技.csv,0,N/A,N/A,N/A,N/A,,
688499.SH_利元亨.csv,2,3.91%,100.00%,4.42%,3.41%,0.039,0.039
688500.SH_慧辰股份.csv,4,6.52%,100.00%,11.04%,1.62%,0.065,0.065
688501.SH_青达环保.csv,3,3.44%,100.00%,4.54%,2.15%,0.034,0.034
688502.SH_茂莱光学.csv,3,9.92%,66.67%,33.00%,-9.01%,2.151,1.434
688503.SH_聚和材料.csv,3,-6.24%,0.00%,-5.53%,-6.62%,0.0,0.0
688505.SH_复旦张江.csv,3,-2.27%,33.33%,3.07%,-5.11%,0.62,0.207
688506.SH_百利天恒.csv,2,1.43%,50.00%,3.60%,-0.75%,4.828,2.414
688507.SH_索辰科技.csv,1,-2.97%,0.00%,-2.97%,-2.97%,0.0,0.0
688508.SH_芯朋微.csv,1,9.35%,100.00%,9.35%,9.35%,0.094,0.094
688509.SH_正元地信.csv,2,8.31%,100.00%,12.42%,4.21%,0.083,0.083
688510.SH_航亚科技.csv,3,-4.79%,0.00%,-0.99%,-8.75%,0.0,0.0
688512.SH_慧智微-U.csv,2,16.02%,50.00%,32.57%,-0.52%,62.534,31.267
688513.SH_苑东生物.csv,4,0.39%,50.00%,13.06%,-10.47%,1.126,0.563
688515.SH_裕太微-U.csv,0,N/A,N/A,N/A,N/A,,
688516.SH_奥特维.csv,2,9.15%,100.00%,15.97%,2.32%,0.091,0.091
688517.SH_金冠电气.csv,1,-2.97%,0.00%,-2.97%,-2.97%,0.0,0.0
688518.SH_联赢激光.csv,4,-3.87%,25.00%,2.44%,-9.57%,0.409,0.102
688519.SH_南亚新材.csv,1,6.90%,100.00%,6.90%,6.90%,0.069,0.069
688520.SH_神州细胞.csv,6,4.07%,50.00%,23.67%,-4.94%,4.026,2.013
688521.SH_芯原股份.csv,1,8.26%,100.00%,8.26%,8.26%,0.083,0.083
688522.SH_纳睿雷达.csv,0,N/A,N/A,N/A,N/A,,
688523.SH_航天环宇.csv,0,N/A,N/A,N/A,N/A,,
688525.SH_佰维存储.csv,0,N/A,N/A,N/A,N/A,,
688526.SH_科前生物.csv,3,0.90%,33.33%,6.36%,-1.95%,3.479,1.16
688528.SH_秦川物联.csv,2,3.02%,50.00%,9.91%,-3.88%,2.555,1.278
688529.SH_豪森智能.csv,2,-0.75%,50.00%,1.37%,-2.87%,0.477,0.239
688530.SH_欧莱新材.csv,0,N/A,N/A,N/A,N/A,,
688531.SH_日联科技.csv,0,N/A,N/A,N/A,N/A,,
688533.SH_上声电子.csv,0,N/A,N/A,N/A,N/A,,
688535.SH_华海诚科.csv,0,N/A,N/A,N/A,N/A,,
688536.SH_思瑞浦.csv,6,-7.36%,16.67%,3.10%,-16.62%,0.328,0.055
688538.SH_和辉光电-U.csv,1,2.73%,100.00%,2.73%,2.73%,0.027,0.027
688539.SH_高华科技.csv,1,-3.14%,0.00%,-3.14%,-3.14%,0.0,0.0
688543.SH_国科军工.csv,1,2.15%,100.00%,2.15%,2.15%,0.021,0.021
688545.SH_兴福电子.csv,0,N/A,N/A,N/A,N/A,,
688548.SH_广钢气体.csv,1,1.10%,100.00%,1.10%,1.10%,0.011,0.011
688549.SH_中巨芯-U.csv,1,5.86%,100.00%,5.86%,5.86%,0.059,0.059
688550.SH_瑞联新材.csv,1,1.59%,100.00%,1.59%,1.59%,0.016,0.016
688551.SH_科威尔.csv,0,N/A,N/A,N/A,N/A,,
688552.SH_航天南湖.csv,1,-3.97%,0.00%,-3.97%,-3.97%,0.0,0.0
688553.SH_汇宇制药-W.csv,3,-0.80%,0.00%,0.00%,-1.74%,0.0,0.0
688556.SH_高测股份.csv,1,0.00%,0.00%,0.00%,0.00%,0.0,0.0
688557.SH_兰剑智能.csv,1,-1.20%,0.00%,-1.20%,-1.20%,0.0,0.0
688558.SH_国盛智科.csv,0,N/A,N/A,N/A,N/A,,
688559.SH_海目星.csv,1,7.92%,100.00%,7.92%,7.92%,0.079,0.079
688560.SH_明冠新材.csv,2,4.82%,100.00%,7.16%,2.47%,0.048,0.048
688561.SH_奇安信-U.csv,2,-0.04%,50.00%,0.97%,-1.05%,0.921,0.461
688562.SH_航天软件.csv,0,N/A,N/A,N/A,N/A,,
688563.SH_航材股份.csv,3,-0.79%,33.33%,4.20%,-6.33%,1.278,0.426
688565.SH_力源科技.csv,0,N/A,N/A,N/A,N/A,,
688566.SH_吉贝尔.csv,2,-2.19%,0.00%,-1.06%,-3.31%,0.0,0.0
688567.SH_孚能科技.csv,1,7.89%,100.00%,7.89%,7.89%,0.079,0.079
688568.SH_中科星图.csv,3,2.98%,66.67%,10.96%,-5.38%,1.331,0.887
688569.SH_铁科轨道.csv,3,-2.22%,33.33%,2.76%,-5.96%,0.585,0.195
688570.SH_天玛智控.csv,0,N/A,N/A,N/A,N/A,,
688571.SH_杭华股份.csv,1,-9.00%,0.00%,-9.00%,-9.00%,0.0,0.0
688573.SH_信宇人.csv,1,-7.21%,0.00%,-7.21%,-7.21%,0.0,0.0
688575.SH_亚辉龙.csv,2,2.24%,50.00%,6.89%,-2.40%,2.871,1.435
688576.SH_西山科技.csv,1,-6.06%,0.00%,-6.06%,-6.06%,0.0,0.0
688577.SH_浙海德曼.csv,3,-0.36%,33.33%,4.25%,-4.69%,1.597,0.532
688578.SH_艾力斯.csv,4,5.59%,50.00%,24.72%,-6.66%,3.61,1.805
688579.SH_山大地纬.csv,2,-5.98%,0.00%,-2.99%,-8.97%,0.0,0.0
688580.SH_伟思医疗.csv,4,1.10%,50.00%,8.17%,-4.19%,1.858,0.929
688581.SH_安杰思.csv,6,7.07%,83.33%,20.56%,-2.33%,3.845,3.204
688582.SH_芯动联科.csv,2,1.09%,50.00%,2.95%,-0.77%,3.829,1.915
688583.SH_思看科技.csv,0,N/A,N/A,N/A,N/A,,
688584.SH_上海合晶.csv,0,N/A,N/A,N/A,N/A,,
688585.SH_上纬新材.csv,1,-1.18%,0.00%,-1.18%,-1.18%,0.0,0.0
688586.SH_江航装备.csv,4,-2.47%,25.00%,0.82%,-6.17%,0.229,0.057
688588.SH_凌志软件.csv,4,6.68%,75.00%,15.78%,-3.94%,2.595,1.946
688589.SH_力合微.csv,3,10.43%,100.00%,17.45%,4.51%,0.104,0.104
688590.SH_新致软件.csv,2,15.02%,100.00%,18.86%,11.17%,0.15,0.15
688591.SH_泰凌微.csv,0,N/A,N/A,N/A,N/A,,
688592.SH_司南导航.csv,0,N/A,N/A,N/A,N/A,,
688593.SH_新相微.csv,1,11.39%,100.00%,11.39%,11.39%,0.114,0.114
688595.SH_芯海科技.csv,2,27.37%,50.00%,61.31%,-6.58%,9.324,4.662
688596.SH_正帆科技.csv,0,N/A,N/A,N/A,N/A,,
688597.SH_煜邦电力.csv,0,N/A,N/A,N/A,N/A,,
688598.SH_金博股份.csv,8,0.20%,37.50%,14.55%,-7.56%,1.789,0.671
688599.SH_天合光能.csv,2,-2.71%,50.00%,2.76%,-8.19%,0.337,0.169
688600.SH_皖仪科技.csv,4,2.24%,75.00%,5.57%,-0.84%,3.877,2.908
688601.SH_力芯微.csv,1,1.56%,100.00%,1.56%,1.56%,0.016,0.016
688602.SH_康鹏科技.csv,1,53.72%,100.00%,53.72%,53.72%,0.537,0.537
688603.SH_天承科技.csv,2,4.38%,50.00%,16.63%,-7.86%,2.116,1.058
688605.SH_先锋精科.csv,0,N/A,N/A,N/A,N/A,,
688606.SH_奥泰生物.csv,1,6.78%,100.00%,6.78%,6.78%,0.068,0.068
688607.SH_康众医疗.csv,1,3.28%,100.00%,3.28%,3.28%,0.033,0.033
688608.SH_恒玄科技.csv,4,0.23%,50.00%,8.10%,-8.11%,1.098,0.549
688609.SH_九联科技.csv,1,-3.69%,0.00%,-3.69%,-3.69%,0.0,0.0
688610.SH_埃科光电.csv,1,-15.17%,0.00%,-15.17%,-15.17%,0.0,0.0
688611.SH_杭州柯林.csv,2,-1.49%,50.00%,5.96%,-8.94%,0.667,0.333
688612.SH_威迈斯.csv,1,1.81%,100.00%,1.81%,1.81%,0.018,0.018
688613.SH_奥精医疗.csv,1,0.25%,100.00%,0.25%,0.25%,0.002,0.002
688615.SH_合合信息.csv,0,N/A,N/A,N/A,N/A,,
688616.SH_西力科技.csv,1,-5.50%,0.00%,-5.50%,-5.50%,0.0,0.0
688617.SH_惠泰医疗.csv,3,1.71%,66.67%,6.27%,-1.94%,1.827,1.218
688618.SH_三旺通信.csv,2,-0.30%,50.00%,2.25%,-2.84%,0.792,0.396
688619.SH_罗普特.csv,2,2.37%,50.00%,4.88%,-0.14%,34.434,17.217
688620.SH_安凯微.csv,2,-1.96%,50.00%,2.05%,-5.97%,0.344,0.172
688621.SH_阳光诺和.csv,0,N/A,N/A,N/A,N/A,,
688622.SH_禾信仪器.csv,1,8.71%,100.00%,8.71%,8.71%,0.087,0.087
688623.SH_双元科技.csv,1,-0.95%,0.00%,-0.95%,-0.95%,0.0,0.0
688625.SH_呈和科技.csv,5,3.13%,60.00%,21.59%,-7.93%,1.837,1.102
688626.SH_翔宇医疗.csv,1,-6.92%,0.00%,-6.92%,-6.92%,0.0,0.0
688627.SH_精智达.csv,3,-3.10%,0.00%,-0.12%,-5.17%,0.0,0.0
688628.SH_优利德.csv,3,-0.27%,33.33%,11.21%,-8.82%,1.865,0.622
688629.SH_华丰科技.csv,2,7.35%,100.00%,14.66%,0.05%,0.074,0.074
688630.SH_芯碁微装.csv,3,1.62%,66.67%,8.28%,-9.88%,0.746,0.497
688631.SH_莱斯信息.csv,2,7.86%,100.00%,14.82%,0.90%,0.079,0.079
688633.SH_星球石墨.csv,3,2.85%,66.67%,11.93%,-4.34%,1.484,0.989
688636.SH_智明达.csv,3,1.66%,66.67%,5.13%,-4.33%,1.075,0.716
688638.SH_誉辰智能.csv,1,-2.73%,0.00%,-2.73%,-2.73%,0.0,0.0
688639.SH_华恒生物.csv,0,N/A,N/A,N/A,N/A,,
688646.SH_ST逸飞.csv,1,3.77%,100.00%,3.77%,3.77%,0.038,0.038
688648.SH_中邮科技.csv,2,8.38%,100.00%,14.58%,2.18%,0.084,0.084
688651.SH_盛邦安全.csv,0,N/A,N/A,N/A,N/A,,
688652.SH_京仪装备.csv,0,N/A,N/A,N/A,N/A,,
688653.SH_康希通信.csv,0,N/A,N/A,N/A,N/A,,
688655.SH_迅捷兴.csv,0,N/A,N/A,N/A,N/A,,
688656.SH_浩欧博.csv,2,2.92%,100.00%,3.35%,2.48%,0.029,0.029
688657.SH_浩辰软件.csv,0,N/A,N/A,N/A,N/A,,
688658.SH_悦康药业.csv,2,-4.27%,50.00%,4.54%,-13.07%,0.347,0.174
688659.SH_元琛科技.csv,1,12.71%,100.00%,12.71%,12.71%,0.127,0.127
688660.SH_电气风电.csv,4,4.59%,75.00%,10.57%,-1.38%,4.764,3.573
688661.SH_和林微纳.csv,2,1.58%,50.00%,10.62%,-7.46%,1.423,0.711
688662.SH_富信科技.csv,1,23.09%,100.00%,23.09%,23.09%,0.231,0.231
688663.SH_新风光.csv,0,N/A,N/A,N/A,N/A,,
688665.SH_四方光电.csv,4,2.68%,100.00%,4.09%,1.77%,0.027,0.027
688667.SH_菱电电控.csv,5,1.65%,40.00%,22.11%,-11.30%,2.233,0.893
688668.SH_鼎通科技.csv,2,-12.71%,0.00%,-8.12%,-17.30%,0.0,0.0
688669.SH_聚石化学.csv,1,12.15%,100.00%,12.15%,12.15%,0.122,0.122
688670.SH_金迪克.csv,4,7.38%,100.00%,10.84%,1.47%,0.074,0.074
688671.SH_碧兴物联.csv,0,N/A,N/A,N/A,N/A,,
688676.SH_金盘科技.csv,1,-3.80%,0.00%,-3.80%,-3.80%,0.0,0.0
688677.SH_海泰新光.csv,2,-3.91%,0.00%,-1.32%,-6.51%,0.0,0.0
688678.SH_福立旺.csv,2,9.75%,100.00%,15.58%,3.91%,0.097,0.097
688679.SH_通源环境.csv,3,3.91%,66.67%,9.32%,-0.54%,11.335,7.557
688680.SH_海优新材.csv,2,34.08%,100.00%,35.56%,32.61%,0.341,0.341
688681.SH_科汇股份.csv,2,-5.04%,50.00%,2.65%,-12.72%,0.208,0.104
688682.SH_霍莱沃.csv,6,-0.47%,50.00%,2.73%,-5.80%,0.691,0.346
688683.SH_莱尔科技.csv,6,2.50%,83.33%,23.89%,-36.87%,0.281,0.234
688685.SH_迈信林.csv,4,1.38%,50.00%,9.89%,-5.25%,1.578,0.789
688686.SH_奥普特.csv,2,0.03%,50.00%,1.69%,-1.63%,1.033,0.517
688687.SH_凯因科技.csv,1,7.62%,100.00%,7.62%,7.62%,0.076,0.076
688689.SH_银河微电.csv,2,-2.46%,50.00%,5.19%,-10.10%,0.513,0.257
688690.SH_纳微科技.csv,2,0.07%,50.00%,0.20%,-0.05%,3.955,1.977
688691.SH_灿芯股份.csv,0,N/A,N/A,N/A,N/A,,
688692.SH_达梦数据.csv,0,N/A,N/A,N/A,N/A,,
688693.SH_锴威特.csv,2,10.12%,50.00%,26.33%,-6.10%,4.316,2.158
688695.SH_中创股份.csv,0,N/A,N/A,N/A,N/A,,
688696.SH_极米科技.csv,1,0.21%,100.00%,0.21%,0.21%,0.002,0.002
688697.SH_纽威数控.csv,1,-2.76%,0.00%,-2.76%,-2.76%,0.0,0.0
688698.SH_伟创电气.csv,3,-2.16%,33.33%,1.84%,-7.59%,0.444,0.148
688699.SH_明微电子.csv,3,2.68%,66.67%,7.31%,-0.52%,8.187,5.458
688700.SH_东威科技.csv,3,0.62%,33.33%,4.20%,-1.36%,3.59,1.197
688701.SH_卓锦股份.csv,4,1.84%,25.00%,16.98%,-6.61%,5.285,1.321
688702.SH_盛科通信-U.csv,0,N/A,N/A,N/A,N/A,,
688707.SH_振华新材.csv,1,0.92%,100.00%,0.92%,0.92%,0.009,0.009
688708.SH_佳驰科技.csv,0,N/A,N/A,N/A,N/A,,
688709.SH_成都华微.csv,0,N/A,N/A,N/A,N/A,,
688710.SH_益诺思.csv,0,N/A,N/A,N/A,N/A,,
688711.SH_宏微科技.csv,4,2.55%,75.00%,11.56%,-9.69%,0.684,0.513
688716.SH_中研股份.csv,1,1.40%,100.00%,1.40%,1.40%,0.014,0.014
688717.SH_艾罗能源.csv,0,N/A,N/A,N/A,N/A,,
688718.SH_唯赛勃.csv,0,N/A,N/A,N/A,N/A,,
688719.SH_爱科赛博.csv,0,N/A,N/A,N/A,N/A,,
688720.SH_艾森股份.csv,0,N/A,N/A,N/A,N/A,,
688721.SH_龙图光罩.csv,0,N/A,N/A,N/A,N/A,,
688722.SH_同益中.csv,1,-0.56%,0.00%,-0.56%,-0.56%,0.0,0.0
688726.SH_拉普拉斯.csv,0,N/A,N/A,N/A,N/A,,
688728.SH_格科微.csv,5,5.14%,80.00%,10.80%,-0.33%,19.697,15.758
688733.SH_壹石通.csv,2,-1.70%,0.00%,0.00%,-3.40%,0.0,0.0
688737.SH_中自科技.csv,2,-3.78%,50.00%,0.08%,-7.64%,0.01,0.005
688739.SH_成大生物.csv,5,3.69%,80.00%,8.13%,-2.04%,2.516,2.013
688750.SH_金天钛业.csv,0,N/A,N/A,N/A,N/A,,
688755.SH_汉邦科技.csv,0,N/A,N/A,N/A,N/A,,
